x	y
-1.371572932384184540e+00	1.444391049560990403e+00
-5.143532254566300921e+00	8.132251633073319397e+01
9.552930657700290595e+00	2.204446229921554163e+02
1.804112129204604287e+00	-5.092230281368681943e+00
-9.253509118310212500e+00	2.256921360700316086e+02
-6.812754398922256094e+00	1.282468748502169547e+02
-3.768067775196197289e+00	4.400308642891065602e+01
-3.040430826005884768e+00	3.341876508073268326e+01
1.852409806711925455e-01	-4.709900530228182447e+00
-7.172101388056639770e+00	1.458145097896272659e+02
8.795749757857077356e+00	1.897660747698841419e+02
4.844730676781022538e+00	5.410281194632013069e+01
-5.034933138821462428e+00	6.105190106626560720e+01
5.736432408799556626e+00	7.799865515806655480e+01
-9.474256417286788690e+00	2.299999214769308082e+02
7.771950857630539389e+00	1.462894501210532781e+02
-4.634638321061574473e+00	6.420626095587299176e+01
-1.882008739308744794e+00	1.154732688054204992e+01
5.521692073652824106e+00	7.661015467857585293e+01
9.410391244936082700e-01	8.376707911776687610e+00
-4.402997879852986074e+00	5.197089060011128936e+01
2.834156611130682180e+00	1.424263370010374175e+01
-2.263474144855949888e+00	1.580421169163075312e+01
8.348382126093397915e+00	1.590912396541505984e+02
2.705556996521380597e+00	2.724431528754011822e+01
-5.061165950933352420e+00	7.069335014192441236e+01
1.356173078391890385e+00	9.254764107603495660e+00
-6.591625942525521253e+00	1.176071060952005922e+02
-3.028363429119245609e+00	2.947388698340727942e+01
-6.301284002338041645e+00	1.178923133687615064e+02
7.160668150431948931e+00	1.234674095627220680e+02
-6.990645171255254198e+00	1.293182198704088819e+02
7.302410153538872351e+00	1.298324339843501605e+02
-7.625018379885633024e+00	1.528201332245901369e+02
7.007044273828789471e+00	1.148121760026075862e+02
5.746693704054028018e+00	9.040631170388937221e+01
-4.990000898626016479e+00	6.750806095330631251e+01
8.967411613048330565e-01	5.370718313272206501e+00
6.976222948751310327e+00	1.134640667048655018e+02
6.958054199532099915e+00	1.139564713857596416e+02
-8.099544049442613414e+00	1.780059703601826584e+02
-6.672570104295663107e+00	1.151890516126449739e+02
-8.795196733566699621e+00	2.049250860316469698e+02
9.147891303609426927e+00	2.077703785054423520e+02
9.283698924949867148e+00	2.019857069668128702e+02
-9.695661994225584834e+00	2.507817453774433716e+02
-6.948618650916333905e-01	5.382792095035132007e+00
-9.846245351281568858e+00	2.626324122037245274e+02
-8.798595071264536216e+00	2.145340180522859441e+02
1.872320611143251767e+00	8.628867946669524613e+00
-2.821374196029264425e+00	3.567462325158373915e+01
-2.400022798979996708e+00	2.254973518921118369e+01
-9.283064638760119891e+00	2.270805592210708710e+02
-6.263351127794802409e+00	1.021558310471839093e+02
-5.167387697554146619e+00	7.350971918539273986e+01
3.387343470700074022e+00	2.341133511622419050e+01
2.637847858427036840e+00	1.804351290590390988e+01
8.119056468287720207e+00	1.590820712981688985e+02
9.033123360639095267e+00	1.865991683809599806e+02
7.408778410709512485e+00	1.473559833876638834e+02
-8.283505350908651366e+00	1.866373915874695228e+02
5.415729582432156519e+00	7.156716812497562330e+01
-9.080838357790408821e+00	2.220041235394794228e+02
-7.518854808598476325e+00	1.424428385213400929e+02
-7.455644762092418887e+00	1.520613702735553545e+02
-5.340241347040119990e-02	-2.387855154950350833e+00
4.539485589763938123e+00	4.440080035130436897e+01
8.423950559059306897e+00	1.694610059809735390e+02
-4.738242733858362143e+00	6.389170343736392255e+01
-2.448209091170547858e+00	2.268074095762184683e+01
1.312604353672412572e+00	1.835078829255739841e+00
-6.172878601374223173e+00	1.096608253167298130e+02
8.262016662799219091e+00	1.646031839619816424e+02
-6.696404040376375377e+00	1.224340070300221299e+02
6.169426606978927197e+00	9.393794602786756798e+01
-3.177241442853652842e+00	1.401167305291563991e+01
2.488967289422721052e+00	1.551224030023163181e+01
-1.301785916292867995e+00	4.595935663186226705e+00
-2.878842431879357733e+00	2.588445982489801622e+01
-1.629746491086674354e-01	-3.878189849338698370e+00
9.578352630495359676e+00	2.135519152526604785e+02
9.347561258012607510e+00	2.147698925385844859e+02
-8.574253137098965638e+00	1.957383937106469887e+02
-7.229589145084453605e+00	1.507600918557441787e+02
6.194582419223873870e+00	8.703604146240896000e+01
-5.026530413904652939e+00	6.856447726269502141e+01
-1.593645965150592758e+00	1.549421843854933023e+01
2.469746811998486891e+00	6.973934256846154867e+00
2.129117281896341751e+00	1.340599048063366716e+01
-5.144368655985900318e+00	7.110563989159481935e+01
-8.215657314104895192e+00	1.783804856460664894e+02
4.145026175065829932e+00	4.199439655034895225e+01
-4.757641133789722865e+00	5.733150776668890103e+01
4.696853360395085275e+00	5.622434146936022614e+01
2.926509641637347059e+00	2.400438543665857338e+01
-8.396919224177953112e+00	1.845571058720323663e+02
-1.692353670831654000e+00	1.755800471201757418e+01
1.729557498564238571e+00	4.392610596627986475e+00
6.689337812803387351e+00	1.140433473743569550e+02
8.474751383321830644e+00	1.788477187285220396e+02
4.502337137774997444e+00	5.018867918104151471e+01
6.389613762619838155e+00	9.747119382910770469e+01
4.586909340194910811e+00	5.789528933911476116e+01
3.362185956783285690e+00	1.856085005585286751e+01
3.986663118401613914e+00	3.028545073104231733e+01
-4.080659338331136254e+00	4.333509540794721460e+01
7.300551765600022947e+00	1.286673467456670039e+02
-8.239814727528411709e-01	3.704694260701189901e+00
9.982634883638610290e+00	2.331802865498137010e+02
-6.727317422302371952e+00	1.291745649764657742e+02
-1.726446686772394656e+00	1.289599281489960880e+01
-7.894257715920836027e+00	1.607909673038364531e+02
-7.467723521267326525e+00	1.521883881067102493e+02
5.574858854730766922e+00	7.577059266739901489e+01
8.769451918185907857e+00	1.901823081062158849e+02
7.696411358790321344e+00	1.461399466696670970e+02
4.932302983284353459e+00	6.379972138034054296e+01
8.999859615586199624e+00	1.916581564600517709e+02
8.377182299683347821e+00	1.721798867604843792e+02
8.172024229571317022e+00	1.522182154367717146e+02
6.385890048559840437e+00	1.011824216973244148e+02
1.749525800545605136e+00	1.430240027449321261e+01
7.567526923903429292e-01	4.925105295140154382e+00
4.479373879100272404e-01	-4.735933299333542124e+00
9.072527587625792478e+00	1.887522459802417245e+02
-9.837128213680450983e+00	2.546302974596075614e+02
-6.566487261233346473e+00	1.199393850434125284e+02
2.587329050775855066e+00	1.666191849475104547e+01
7.035374650749879777e+00	1.147461706386891649e+02
-6.306227573359799443e+00	1.071640069724051187e+02
1.679755864831189882e+00	8.459202166268903866e+00
5.501591560553741544e+00	7.247917424312591095e+01
-8.721522776523913834e+00	1.991501379343037286e+02
6.393071953998095580e+00	9.987772329814021077e+01
1.261142263000165187e+00	5.132978206260213838e+00
7.642505310244196437e-01	4.783118143609284445e+00
2.650489138247976939e+00	1.774357094936355139e+01
8.748707236725110192e+00	1.899152455301931468e+02
5.036773047695671579e+00	5.774841207334804238e+01
-9.280714906637751227e+00	2.367254542239955128e+02
-6.656911738333405992e+00	1.160567625158426779e+02
-7.617891833084895481e+00	1.561152034718855077e+02
-7.201117458247408010e+00	1.374739493371629919e+02
9.998089595926352047e+00	2.494878096740580702e+02
-5.636223528724750409e+00	8.435068395514491613e+01
-4.354853935812473154e+00	6.112531608149943452e+01
4.121757955166980736e+00	3.789062724219321154e+01
-9.034997913910380873e-02	3.500614880517673111e+00
-7.115721172131992844e+00	1.435896038410503763e+02
5.737386972726813639e+00	8.582709619402319845e+01
-6.603973976291268144e+00	1.144932378671633586e+02
5.949600396447161543e+00	8.586207986230746769e+01
-9.061237188423946876e+00	2.294490185243083431e+02
-9.777236856399081688e+00	2.462611371341370727e+02
1.100724561981071048e+00	9.672578555281772239e-01
8.568105694444700049e+00	1.790172281014961015e+02
5.157587133989792960e+00	7.740972781689501403e+01
9.124177395551932079e+00	2.017956690917934566e+02
2.040940620654662752e+00	1.203307504297838193e+01
-7.671804835674967293e+00	1.558915420742143567e+02
-9.952711803807972046e+00	2.510513865710846346e+02
5.785686708177994575e+00	8.505272627091356696e+01
-6.662593767030243086e+00	1.159074146740664588e+02
-9.554959834095907212e+00	2.366312112024243959e+02
3.084121246609967670e+00	1.901809487342676874e+01
-9.573368489682517080e+00	2.464742395358645410e+02
-2.864317190833189919e+00	3.196390467095090315e+01
-4.202889347777365003e+00	4.459301374056850165e+01
3.253502317878790961e+00	1.741241152911135970e+01
-2.059191503688122538e+00	5.106886154431030889e+00
-1.790028634834971655e+00	1.608125996168224603e+01
-5.390965646888439267e-01	1.987647958341423049e-01
-9.745687199914883081e+00	2.490696438014811349e+02
-2.365851074232119267e+00	2.739580606796869233e+01
8.083008736166728880e+00	1.530176285893339525e+02
-9.566183169991514745e+00	2.439549678754271724e+02
-1.675738878039140900e+00	1.659644650345824601e+01
3.785254099908261338e+00	3.523878221653991716e+01
-7.586390507061009814e+00	1.442397605330916690e+02
8.843467958675400808e+00	1.872960202123240663e+02
8.661857948896120263e+00	1.809842701000944203e+02
9.150888383296059914e+00	2.018486532142112821e+02
-3.181063144671654186e-01	-1.954703573071562062e+00
4.755575529583278893e+00	6.530263566343458592e+01
9.074089904435872711e+00	2.038133484023956044e+02
5.271976830356894794e-01	2.280440578877351854e+00
3.763026792879085036e+00	3.883709802008549161e+01
8.491102886264954464e+00	1.721078956833821678e+02
-2.064364859980551969e+00	1.512070755716320924e+01
9.191026462807343478e+00	2.062780669708841401e+02
5.767947187668582387e+00	8.803410778733423570e+01
7.060072263068303045e+00	1.273781877836152034e+02
2.501161012445418663e+00	1.797735532920275148e+01
7.858754619586793666e+00	1.498873741584485231e+02
2.277943365151550381e+00	1.477099063766257636e+01
7.811184760714152020e+00	1.538093966482422275e+02
9.648322733418584818e+00	2.274449683081883506e+02
1.919866779823999892e+00	1.427658705950329576e+01
-3.933014640687188646e+00	4.487295291687020438e+01
8.863934411794112123e+00	1.879729040713272639e+02
-5.592918812327618561e+00	7.245830054517386998e+01
7.799521019402313016e+00	1.471420487192644657e+02
-8.064299992175598675e+00	1.724466074646047105e+02
3.923932070542178963e+00	4.020820723194611901e+01
8.601814993374709672e+00	1.736585088365579850e+02
-8.632927819911484946e+00	2.037620889765308334e+02
5.113454103588496835e+00	6.480763134849738094e+01
-7.026593659468183262e-02	1.930748695798277126e+00
8.511647662931657976e+00	1.776740068821115699e+02
2.359855442908340706e-01	8.087226668841869248e-01
9.058397812222370504e+00	1.989707117793051339e+02
2.160935609535352242e+00	1.879356011501994317e+01
-7.854860541965999587e+00	1.581837016997606895e+02
-3.746333880981904230e+00	4.397189667640085275e+01
5.436601168590755151e+00	7.821431006589318713e+01
8.094933547527158879e+00	1.636316461863628149e+02
-9.394908043055764324e+00	2.323492971602011608e+02
7.396975606643632517e+00	1.328311488743495659e+02
-7.367612678084991984e+00	1.550600996212451435e+02
-8.311077283518015335e+00	1.930046845127418180e+02
-3.254274770659333349e+00	3.236572809395064354e+01
5.819274179724944318e+00	8.571778811552532318e+01
-6.116546763332344483e+00	1.116749371961514044e+02
-2.627304427850150503e+00	2.439436709346245635e+01
4.728428558865584108e+00	5.297148226010093452e+01
-9.919930662343332983e+00	2.544544666554145067e+02
-6.293278807567077138e+00	9.744642665665614345e+01
5.948172952119101353e+00	8.518699004333424796e+01
9.848346432379702975e+00	2.335203192446558944e+02
-9.833904982186536969e+00	2.527633701980150249e+02
-5.109363073698562907e+00	7.072299733673074229e+01
-6.251900846911533804e+00	1.122447524214851313e+02
-9.020819560617693966e+00	2.132479449525717428e+02
-7.636962167122646861e+00	1.584287462913200102e+02
-5.372472420336274368e+00	8.504354452990932600e+01
-3.022362426802638780e+00	2.279976858515449933e+01
1.993464757006890409e+00	1.477724895067440869e+01
4.187126336314399566e-01	-5.023312787534090162e+00
9.409298892313834983e+00	2.085625815759080410e+02
-6.912384538148081958e+00	1.336086313896833246e+02
3.314529320895157838e+00	2.214136297770893691e+01
1.368892700744321900e+00	1.513187035560155991e+00
5.610262776119888883e+00	7.568732757795388011e+01
4.961204428901734076e+00	6.116807669654392043e+01
-5.815264706909832881e+00	8.529133171600389574e+01
4.497682215381837878e+00	5.521278761200295548e+01
-8.515763855946792305e+00	1.976478997837275813e+02
-1.190876512732224057e+00	1.477744276845017879e+01
-6.332103197182130216e+00	1.109805729873837237e+02
6.914163674383630109e+00	1.124093036761585296e+02
2.177330401266662108e+00	1.490692141697663331e+01
-9.323073350879173660e+00	2.170973420794120443e+02
8.633511903651474029e-01	8.826219600970622636e+00
4.054382862899856832e+00	4.030192748978892325e+01
9.519569366046273018e+00	2.187889669176342977e+02
5.743638677900690936e-01	6.321799130259778465e+00
9.065553233928085319e+00	1.868227109625892979e+02
-3.303286411631589203e+00	3.593989681775552469e+01
-9.050309825678086284e+00	2.191680942178901716e+02
4.516138220550768523e+00	4.269494042463789185e+01
-6.889261369343637753e+00	1.347526698887024850e+02
6.534580153774751210e+00	1.037848338226182250e+02
-2.908709399198938783e+00	2.383440637440476451e+01
6.577389624571051030e+00	1.116505237608045036e+02
-5.469741665937590369e+00	8.972767535316350518e+01
4.030257289322971559e+00	4.436162521550262028e+01
-9.775781836244414436e+00	2.547583238346060739e+02
3.782013883814951072e+00	3.435020845991880378e+01
-7.822044741460247863e+00	1.654981463926290530e+02
8.945445113127689751e+00	1.968782711236846694e+02
3.790510220126602547e+00	3.840971253765690108e+01
8.232083671552764770e+00	1.607825516474273968e+02
6.895974379831407930e+00	1.193365023211403582e+02
-5.091735336067692685e+00	8.399769376122682729e+01
7.158277136686283626e+00	1.142080642004164019e+02
1.544882724188900269e+00	6.358240578211216132e-02
7.387723240755601495e-01	1.737447574820992324e+00
-9.308936843374734593e+00	2.389445398927223039e+02
-8.716992124425960498e+00	2.012225984025433831e+02
2.965646825820227761e+00	2.389130740914925610e+01
2.650225298463359636e+00	7.943906364255958863e+00
-4.215347677092731615e+00	4.615633485604239183e+01
-5.019448439025914865e+00	6.859145961928884105e+01
-3.338181233304329254e+00	3.980910541265945568e+01
2.620633468583953629e+00	1.237981635459250285e+01
4.356735649460802051e+00	5.343362045199279464e+01
-9.198951880605427789e+00	2.209408561939196431e+02
2.179601453705920733e+00	1.154164598534248398e+01
-1.793296721705633701e+00	3.268361517520721904e+00
5.046059391918802817e+00	6.283538486435625714e+01
8.383631706693481789e+00	1.750969207624860360e+02
-4.991130881853176327e+00	6.298133613203384584e+01
5.153767917273148313e+00	5.691910963677095481e+01
3.084652465942109956e+00	2.744062510925983389e+01
5.471650447595113320e+00	7.562203613146705550e+01
-7.529749798413851281e+00	1.459358509669030184e+02
-1.716465425521958466e+00	7.741612586669023521e+00
-9.436410127625025623e+00	2.394745013762717463e+02
9.746732909040122905e+00	2.282036071386385743e+02
-4.720331914116126626e+00	5.919848861193907652e+01
-7.291611840334137895e+00	1.296075947671742483e+02
8.496157702094180308e+00	1.697228331692280108e+02
-4.197482405008637230e+00	5.318249969491314744e+01
-5.310689152543672797e+00	7.243515385112320359e+01
8.915454279789173597e+00	1.866775485753930468e+02
7.745960334407051562e-01	7.703319021982288461e+00
1.339007719601070789e-02	2.081386156920208119e+00
-6.686942396052919513e+00	1.184675120589308364e+02
-6.952692422770359038e+00	1.323597722281241715e+02
1.077119579879813216e+00	8.561016472426505430e+00
9.628407086117437785e+00	2.230099170289722395e+02
9.921716294963317750e+00	2.368197255626679691e+02
1.594918723208042621e+00	6.998729576062257429e+00
7.006757246987984189e+00	1.160521559767312709e+02
-4.712470016248113680e+00	5.904836119664898320e+01
-9.705153675916983858e+00	2.481144088573373097e+02
5.093007308991206017e+00	5.722117957633966512e+01
-2.718317884717251331e+00	2.598759938038024941e+01
-6.697800896064391551e+00	1.179386886870058930e+02
9.419246207108127322e+00	2.195443143036140725e+02
3.146263211701663565e+00	1.312255549881572847e+01
5.101409970183446774e+00	5.973089768730280724e+01
-2.915962786867714485e+00	2.171792200651702842e+01
-4.805341092574984430e+00	6.262456237483533528e+01
6.687715475858851732e+00	1.053031450690761659e+02
7.772110321308769443e+00	1.579637865765563731e+02
-4.506475552726421085e-01	4.693930944882351852e-02
-7.620718684417440159e-01	1.285420427526710796e+01
-3.115368793813740211e+00	3.281056753262370762e+01
-4.291205165035052005e+00	5.553563494368746944e+01
-4.786821987231830278e+00	6.941114327227474234e+01
7.640098574629210049e+00	1.492367111462904177e+02
5.054481882940235593e+00	6.870729443916508217e+01
4.479399142858762062e+00	4.437414576992137683e+01
5.495939369701899224e+00	7.941602342968621997e+01
-9.736613812502149301e+00	2.600950656313040668e+02
-1.547580482250827671e+00	1.224789093614497126e+01
2.687719805449509280e+00	1.613374679401753298e+01
5.648590342818049947e+00	7.326162790706484884e+01
4.920811565511165497e+00	6.582908343657288697e+01
6.380074199370934451e+00	1.108355793036018753e+02
-9.555634136087931552e-02	3.559267326914929086e+00
-5.607445738912697486e+00	8.545356523176003805e+01
-2.499618855982039811e+00	2.175378564371176182e+01
-3.723658986246536351e+00	4.252590313628149232e+01
-2.945862032626946458e+00	2.567702037161017259e+01
-2.968636690620078511e+00	3.295647455231736700e+01
-9.128427326097030559e+00	2.213694016071346198e+02
4.370886474968733282e+00	5.035854430558483585e+01
-4.391647679204622179e+00	5.367472751316057611e+01
3.925316336971821585e+00	3.663545244645877830e+01
-2.161067645257448433e+00	1.175731031442547447e+01
-3.645536432002291605e+00	4.539809999994178469e+01
-3.455738737485769541e+00	3.708689263321566898e+01
5.349200213657914205e+00	6.659451640290502894e+01
5.759961884025951662e+00	8.080280253365172882e+01
-7.784988344904668622e-01	6.745028972518596788e+00
3.109918574277887870e-01	1.232838784052133985e+00
1.367883292073010182e+00	1.796682645773348241e+00
5.294632535369995452e+00	6.894737169774666086e+01
-8.877561524374426583e+00	1.967300585354624616e+02
8.706498098322050794e+00	1.939551842197240319e+02
-8.817245688732540998e+00	2.074987445173615299e+02
-5.817044020659965398e+00	9.308162294476308318e+01
7.575250294310670540e+00	1.490807870853015800e+02
7.974013135126163832e+00	1.510937832153924205e+02
-9.742775938603109864e-02	1.993372442227614671e+00
8.797741695202880408e+00	1.884523169331872054e+02
1.659713340579591190e+00	4.697383540038430283e+00
3.929613685928243783e+00	3.555424477456986665e+01
1.327592123864869578e+00	-2.022603649409238535e+00
9.851037483153895380e+00	2.189247977997769112e+02
8.716503730182385112e+00	1.863483217355942259e+02
2.737274302943612625e+00	1.049815811338688221e+01
-3.679124884534772377e-01	8.683268569962441674e+00
2.028216072318024032e+00	1.927322089396415805e+01
5.498710179015535715e+00	6.732519519052482337e+01
-5.733889124817938665e+00	9.215916113251270758e+01
8.894484010118084427e+00	1.969504744544674395e+02
7.569439916896453013e+00	1.430330090041719302e+02
-7.360441182516918701e+00	1.488190773005011351e+02
3.942861736925337368e+00	3.464653488184127639e+01
-1.662731549101625461e+00	1.225275446267756863e+01
-5.472781205518513659e+00	9.269226142250242617e+01
-6.185874166256257745e+00	1.110574834784527525e+02
-4.753058224780868812e+00	6.778830144516541623e+01
8.417448437006601836e+00	1.793539073076704256e+02
2.038816507174814774e+00	9.576801801488516119e+00
-5.889210329387957188e+00	8.464113628817641199e+01
-6.054877529463487562e+00	1.004065634872996640e+02
-2.370647273673616162e+00	2.864537090672065034e+01
6.743795752400096433e+00	1.207073846452262700e+02
8.522657904812621865e+00	1.795398619839421315e+02
-6.333588828391771841e-01	8.563350004321814701e-01
-2.284873917173451119e+00	2.289687244641264030e+01
7.165759403346282141e+00	1.177864639227947805e+02
6.582829668362627729e+00	1.000087173814119836e+02
-4.101803964366357746e+00	5.001945610550095012e+01
6.310480852508412397e+00	9.314483030389266105e+01
9.163907216975548664e+00	2.082351653697285769e+02
3.682932451354139047e+00	2.686395311372397288e+01
4.289423041748419152e+00	5.087161492656646544e+01
7.821029960573081752e+00	1.505952208260482905e+02
7.125047998961441920e+00	1.250626602344357963e+02
-2.624339088690925692e+00	2.220403524414017937e+01
1.308489761512204197e+00	9.802622015740977801e+00
-7.398029881172689670e+00	1.600150366333873819e+02
3.911931583367431742e+00	4.998881587248872904e+01
-2.950514932274598934e+00	2.344710696058220734e+01
4.108466796288499978e+00	3.163275243626147670e+01
-3.582853395266014651e+00	3.211913177616544601e+01
-9.211619193187454258e+00	2.218550949924471922e+02
4.270327005724450231e-01	1.187085280069289084e+01
9.023944032860821807e+00	1.947886970075823569e+02
-5.094099661390679046e+00	7.585316759831673039e+01
2.029486802020503688e-01	1.325602538123876961e+00
8.243043521347328095e+00	1.556479200631197841e+02
3.147252891948003395e+00	3.399395008549375063e+01
-5.232762481199508819e+00	7.483535651202306838e+01
-5.600455923714145356e+00	8.837266921803082198e+01
7.799824087386141969e+00	1.423963138742993237e+02
8.440473052704827950e+00	1.722605620005175524e+02
-7.694334299318297710e+00	1.565065016691470134e+02
1.020129997907581298e+00	1.598708923925507008e-01
1.315863564174801326e+00	5.131183615418536625e+00
1.711987359830953181e-01	-4.824196148269508377e+00
9.061920685960700439e+00	1.965232813105941148e+02
2.355367964899123479e+00	1.973538051201261467e+01
8.005257316021424430e+00	1.515205219618771935e+02
6.013225061598340915e+00	8.252301820677449484e+01
-2.736066668818697423e-01	1.963009502966095887e+00
3.190479807490426367e+00	2.479704632744496351e+01
-8.148529660779802342e+00	1.797727899160783238e+02
7.652719783315095725e+00	1.436644502595176789e+02
-2.167848596876336131e+00	2.503762065939399406e+01
3.950095124838824745e+00	4.655612934463532326e+01
7.584696897024688411e+00	1.328514858378551651e+02
4.860714458283542427e+00	6.010047852487368658e+01
-2.940068230485868739e+00	3.109635356188002930e+01
3.893573960071282869e+00	3.438303376409680112e+01
1.988519576217775864e+00	6.021269734654346450e-01
8.944934260815426086e+00	1.896483616100176448e+02
-8.824475195787444548e+00	2.124072643246317966e+02
-7.799706497401468042e+00	1.558258319084860091e+02
8.245138769298314685e+00	1.676245477135647661e+02
8.262869993708964245e+00	1.696380504461664316e+02
3.268942348110083884e+00	2.736527854959390993e+01
1.179614039392793856e+00	1.267930457674958333e+01
2.098129495484158724e+00	1.376671121048160451e+01
-1.061944197063997564e+00	1.018118403260300298e+01
-8.847756468000460117e+00	2.020042390488498825e+02
2.852741868729765429e+00	3.706380639130168220e+01
-3.551664834902517498e+00	3.107212617035588664e+01
-5.642459848096503805e+00	8.569590162576184866e+01
6.387445889360492401e+00	1.098845900471385448e+02
-1.924304462918815517e+00	1.651247853878306415e+01
-7.865425852900074233e+00	1.660269894833230921e+02
-4.271972797052239201e+00	6.002291011268890486e+01
4.774457176867070274e+00	6.415565266432648173e+01
5.116232120540260553e-01	6.710082590822864290e+00
-5.418331814377308930e+00	8.440947927064199519e+01
3.174224414224768864e+00	3.117987352997156947e+01
6.279811883905669134e+00	1.009126300362937485e+02
-1.601622430620023962e+00	8.663972447284672640e+00
-4.621709013312759851e+00	6.821375648459883223e+01
-1.552768542242191074e-01	3.101979402809439623e+00
-6.547752974810840954e+00	1.176161782868696690e+02
-4.980318109788073322e+00	7.473519739203868539e+01
5.937711946549846687e+00	8.456826565802543882e+01
1.713497775527654809e+00	-5.836753177924705938e+00
8.918705247286318638e+00	1.973778983170576566e+02
-9.419975423693090377e+00	2.346929653346892337e+02
-7.966034095774450208e-01	4.143815172702821847e+00
-1.484649278591827937e+00	6.459351171516807710e+00
8.980665655851915119e+00	1.885318827677694173e+02
-8.801689999715485158e+00	2.061795181886541570e+02
6.842567716241369169e+00	1.071046527281095990e+02
4.180636783934215117e-01	4.333685460034878645e+00
8.596286612673843308e+00	1.804479980116828131e+02
-8.125825916558085282e+00	1.799088558031346849e+02
7.754861425309915290e+00	1.374912126016814966e+02
-8.298058053249395272e+00	1.852881800468979918e+02
-7.825840784138131667e+00	1.623457232257323994e+02
2.714258867341678538e+00	1.373437829266642396e+01
-7.854671211975960965e+00	1.640896702240458467e+02
-5.870768395398258122e-01	-1.944729001249322131e+00
-7.937090538885945179e+00	1.577896572253962404e+02
9.987087924969493713e+00	2.351374920065983645e+02
2.988367905451232431e+00	2.512743113125208083e+01
-9.694225563132620849e+00	2.425325995564408004e+02
-6.839904292325734048e+00	1.270848834115410710e+02
5.694300496988621063e+00	7.252946279834816323e+01
-3.694582061208080859e+00	4.925384950301709353e+01
7.426335850466621480e+00	1.344076215111134616e+02
9.417576429097053392e+00	2.121344782385347685e+02
-6.429707307331566923e+00	1.144041642123840177e+02
2.791226891367443841e+00	1.982571886253040105e+01
6.235305649756604396e+00	9.940524528577741137e+01
-7.066728099445933609e+00	1.299193118792645691e+02
7.611140951573258207e+00	1.443569913089067143e+02
-6.364337139563454038e+00	1.033951308538965037e+02
1.965081954429322764e+00	6.645618259551975271e+00
-8.767354008984472813e+00	2.034429676864778287e+02
-1.008389714441888074e+00	3.922879771486771361e-01
-5.003123854003501236e+00	7.105048646014536473e+01
-9.136980101583846547e+00	2.211271431802881864e+02
-1.925503459338351320e-02	-8.734932588655869523e+00
6.773437833336615199e+00	1.159090299065670280e+02
-7.629386112194871394e+00	1.611424056060290013e+02
-5.167661020470308841e+00	7.556976917083437684e+01
3.420451643226343208e+00	2.780306211052592147e+01
-7.472414439516413154e+00	1.499802245779690679e+02
-8.878721358615109693e+00	2.153225995838658946e+02
1.397311084298012318e+00	6.082605478307466562e+00
-7.054093213310701493e+00	1.377712782623899557e+02
6.061316037036974080e+00	8.687483643435236047e+01
9.836100726754921197e+00	2.312611929212484654e+02
-3.379905893983585763e+00	3.395359142584344170e+01
-5.215821277888988305e+00	7.785289655479260773e+01
-2.512649479202018199e-01	-3.762892102942214656e-01
-1.545651396196912941e+00	1.620580236455918310e+01
1.829777704195691967e-01	-3.479877278059869905e+00
8.646252238879959862e+00	1.817507634318521070e+02
-7.773414583974549430e+00	1.608351703406807189e+02
8.443522647348959964e+00	1.751324999664504674e+02
8.072113436500941930e+00	1.567521027483934120e+02
-8.025733550474079436e+00	1.714036059182455745e+02
-9.561774259980710511e+00	2.449449178523631758e+02
-2.818342940991769296e+00	2.455336482184898017e+01
4.050011864050802046e+00	3.852681867380371017e+01
-4.113431167143486888e+00	4.440604070544674187e+01
-2.727281803224357759e+00	2.082724848262066430e+01
-5.597315947515997259e+00	9.389753677095660578e+01
-3.844412839909026047e-01	9.223784674255638194e+00
2.631955988161189808e+00	2.194686980780197416e+01
-2.199162057219979260e+00	1.139360593733030669e+01
6.330704138091164168e+00	8.751065261360716363e+01
1.867067184993837614e+00	3.315031666613556638e+00
-7.785954853444470025e+00	1.643713038727473759e+02
7.040555208046328062e+00	1.123537106624895188e+02
6.497240521412521730e-01	1.425971672430926773e+01
-4.003409029229192839e+00	5.159246428785015581e+01
-4.805679999496705435e+00	6.222621523973671032e+01
-6.520143357712900212e+00	1.161293622087855368e+02
-6.832779368380792917e+00	1.266681246047917995e+02
2.522612828381348038e+00	2.979919876958109271e+01
-7.679335972671705868e+00	1.533344426346302498e+02
-5.013694806648862468e+00	6.383944361271337442e+01
5.423173353075066316e+00	7.696278296594425683e+01
-3.882322888749047962e+00	4.148305010034006557e+01
-4.175800311695628153e+00	5.381234295266566647e+01
-5.191771490228218155e+00	7.696084051476287868e+01
4.496948675043006105e+00	5.668915909346497273e+01
-2.645474725065819044e+00	1.242662230133015377e+01
-8.251705757546780262e+00	1.756237052670664696e+02
7.447297267462548831e+00	1.403736464195508233e+02
-2.167921313119986593e+00	2.171228484226547550e+01
-3.111331772161449294e+00	1.938365987101024501e+01
-5.606711990778454613e+00	8.808047229974324921e+01
2.083431421818923823e+00	6.309885648243536593e+00
3.755312985900403078e-01	6.578366339525617335e+00
2.407503168919875591e+00	1.563798893691611802e+01
-6.415531129169671942e+00	1.126766263254237828e+02
-1.632320737661972387e+00	4.904318738424350954e+00
3.810291292415195485e+00	4.116416678845508414e+01
4.232593587338616459e+00	4.140649667359869568e+01
-5.951547366214930967e+00	1.104357195039245454e+02
8.304904494188324549e+00	1.702286728099348352e+02
-8.586398571041680583e+00	1.953341138407080564e+02
-1.035478061175043152e+00	1.099687991028522482e+01
-7.569361917593953493e+00	1.645235592979121861e+02
